ageGroup,ageGroupIdFk,athleteCountryCode,athleteIdFk,bestRecord,bibNumber,combinedEventScoreCalculated,firstName,gender,groupNo,imgVariants,initialPb,initialPbImperial,initialSb,initialSbImperial,laneRow,laneStacked,lastName,position,price,promotion,relayTeamNational,s3ImgUuid,seImplementIdFk,seedingPromotion,startStatus,eventIdFk,event,nameAndEvent
Senior,23,KEN,4780,None,,,Kumari,Male,0,,2141400,2141400,2147300,2147300,1,,Taki,28,$4160000,N,,,26,N,Ok,21,1500m,Kumari Taki (1500m)
Senior,23,CHN,2733,None,,,Zhenye,Male,0,1,198800,198800,201300,201300,1,,Xie,12,$4150000,N,,2733_1532116044580,2,N,Ok,2,200m,Zhenye Xie (200m)
Senior,23,BDI,2374,None,,,Francine,Female,0,1,18419300,18419300,,,1,,Niyonsaba,1,$4150000,N,,2374_1630581798715,176,N,Ok,23,10000m,Francine Niyonsaba (10000m)
Senior,23,POL,4588,None,,,Michał,Male,0,1,2126700,2126700,2154000,2154000,1,,Rozmys,36,$4150000,N,,4588_1653469995700,26,N,Ok,21,1500m,Michał Rozmys (1500m)
Senior,23,JPN,16624,None,,,Yusuke,Male,0,,76670000,76670000,76670000,76670000,1,,Nishiyama,38,$4140000,N,,,30,N,Ok,25,Marathon,Yusuke Nishiyama (Marathon)
Senior,23,USA,61132,None,,,Donald,Male,0,,1743,68600,1721,67750,1,,Scott,30,$4140000,N,,,42,N,Ok,43,Triple Jump,Donald Scott (Triple Jump)
Senior,23,DOM,11006,None,,,Fiordaliza,Female,0,,503800,503800,503800,503800,1,,Cofil,14,$4140000,N,,,155,N,Ok,3,400m,Fiordaliza Cofil (400m)
Senior,23,SUI,3132,None,,,Angelica,Female,0,1,475,18700,466,18325,1,,Moser,24,$4140000,N,,3132_1615286297307,188,N,Ok,42,Pole Vault,Angelica Moser (Pole Vault)
Senior,23,AUS,2497,None,,,Joel,Male,0,,230,9050,227,8925,1,,Baden,2,$4130000,N,,,39,N,Ok,40,High Jump,Joel Baden (High Jump)
Senior,23,BRA,8293,None,,,Fernando,Male,0,,230,9050,227,8925,1,,Ferreira,7,$4130000,N,,,39,N,Ok,40,High Jump,Fernando Ferreira (High Jump)
Senior,23,MAS,2749,None,,,Nauraj,Male,0,,230,9050,227,8925,1,,Randhawa,20,$4130000,N,,,39,N,Ok,40,High Jump,Nauraj Randhawa (High Jump)
Senior,23,KEN,6653,None,,,Beatrice,Female,0,,8745500,8745500,9008200,9008200,1,,Chebet,25,$4130000,N,,,175,N,Ok,22,5000m,Beatrice Chebet (5000m)
Senior,23,JAM,51159,None,,,Damion,Male,0,,131100,131100,133600,133600,1,,Thomas,25,$4120000,N,,,6,N,Ok,5,110m Hurdles,Damion Thomas (110m Hurdles)
Senior,23,NZL,13383,None,,,Brad,Male,0,,1060100,1060100,1061000,1061000,1,,Mathas,40,$4120000,N,,,25,N,Ok,20,800m,Brad Mathas (800m)
Senior,23,FIN,1841,None,,,Veli-Matti,Male,0,,93280000,93280000,93280000,93280000,1,,Partanen,20,$4120000,N,,,1314,N,Ok,2234,35K Racewalk,Veli-Matti Partanen (35K Racewalk)
Senior,23,EGY,22477,None,,,Bassant,Female,0,,224700,224700,224700,224700,1,,Hemida,21,$4120000,N,,,154,N,Ok,2,200m,Bassant Hemida (200m)
Senior,23,CIV,1643,None,,,Marie-Josée,Female,0,1,220800,220800,226400,226400,1,,Ta Lou,17,$4120000,N,,1643_1518546184189,154,N,Ok,2,200m,Marie-Josée Ta Lou (200m)
Senior,23,AUS,45090,None,,,Liz,Female,0,,127100,127100,127200,127200,1,,Clay,1,$4120000,N,,,156,N,Ok,4,100m Hurdles,Liz Clay (100m Hurdles)
Senior,23,USA,1224,None,,,Shamier,Female,0,1,523900,523900,539200,539200,1,,Little,36,$4120000,N,,1224_1630581473164,159,N,Ok,6,400m Hurdles,Shamier Little (400m Hurdles)
Senior,23,JAM,1857,None,,,Janieve,Female,0,1,530800,530800,536300,536300,1,,Russell,18,$4120000,N,,1857_1655281796205,159,N,Ok,6,400m Hurdles,Janieve Russell (400m Hurdles)
Senior,23,CHI,22451,None,,,Gabriel,Male,0,,7766,305725,7766,305725,1,,Kehr,5,$4110000,N,,,54,N,Ok,51,Hammer Throw,Gabriel Kehr (Hammer Throw)
Senior,23,AUS,8409,None,,,Nicola,Female,0,1,202,7950,196,7700,1,,Olyslagers,1,$4110000,N,,8409_1630580466892,186,N,Ok,40,High Jump,Nicola Olyslagers (High Jump)
Senior,23,DOM,1167,None,,,Luguelín,Male,0,,441100,441100,450900,450900,1,,Santos,17,$4100000,N,,c73a79e1-4ce9-443f-ab60-7fb53b30fe66,3,N,Ok,3,400m,Luguelín Santos (400m)
Senior,23,NGR,6634,None,,,Rosemary,Female,0,,109900,109900,109900,109900,1,,Chukwuma,34,$4100000,N,,,153,N,Ok,1,100m,Rosemary Chukwuma (100m)
Senior,23,BAH,2929,None,,,Anthonique,Female,0,,109900,109900,109900,109900,1,,Strachan,4,$4100000,N,,17bc4864-5504-4f50-96e4-cbbfd0550cce,153,N,Ok,1,100m,Anthonique Strachan (100m)
Senior,23,BAH,2929,None,,,Anthonique,Female,0,,223200,223200,225500,225500,1,,Strachan,6,$4100000,N,,17bc4864-5504-4f50-96e4-cbbfd0550cce,154,N,Ok,2,200m,Anthonique Strachan (200m)
Senior,23,USA,54637,None,,,Lynna,Female,0,,498000,498000,506700,506700,1,,Irby,49,$4100000,N,,,155,N,Ok,3,400m,Lynna Irby (400m)
Senior,23,ROU,1462,None,,,Ana,Female,0,,107670000,107670000,109160000,109160000,1,,Rodean,37,$4100000,N,,,1312,N,Ok,2234,35K Racewalk,Ana Rodean (35K Racewalk)
Senior,23,ISR,33593,None,,,Selamawit,Female,0,1,8934300,8934300,,,1,,Teferi,20,$4100000,N,,33593_1614930612429,175,N,Ok,22,5000m,Selamawit Teferi (5000m)
Senior,23,AUS,3099,None,,,Brooke,Female,0,,705,27750,661,26000,1,,Buschkuehl,1,$4100000,N,,dfde9970-2bfd-4b73-b754-bc763b905511,187,N,Ok,41,Long Jump,Brooke Buschkuehl (Long Jump)
Senior,23,USA,20545,None,,,Trevor,Male,0,,474700,474700,474700,474700,1,,Bassitt,38,$4090000,N,,,10,N,Ok,6,400m Hurdles,Trevor Bassitt (400m Hurdles)
Senior,23,CHN,85035,None,,,Lihong,Male,0,,46720000,46720000,48120000,48120000,1,,Cui,8,$4090000,N,,,37,N,Ok,32,20K Racewalk,Lihong Cui (20K Racewalk)
Senior,23,ZIM,84828,None,,,Chengetayi,Male,0,,1726,67950,1726,67950,1,,Mapaya,32,$4090000,N,,,42,N,Ok,43,Triple Jump,Chengetayi Mapaya (Triple Jump)
Senior,23,NOR,1926,None,,,Hedda,Female,0,1,1181000,1181000,1209000,1209000,1,,Hynne,34,$4090000,N,,1926_1621859341065,173,N,Ok,20,800m,Hedda Hynne (800m)
Senior,23,KEN,29606,None,,,Naomi,Female,0,,1200600,1200600,1200600,1200600,1,,Korir,29,$4090000,N,,,173,N,Ok,20,800m,Naomi Korir (800m)
Senior,23,ETH,11080,None,,,Ejgayehu,Female,0,,18446800,18446800,18446800,18446800,1,,Taye,7,$4090000,N,,,176,N,Ok,23,10000m,Ejgayehu Taye (10000m)
Senior,23,POR,5436,None,,,Evelise,Female,0,1,674,26525,674,26525,1,,Veiga,21,$4090000,N,,5436_1540368471107,187,N,Ok,41,Long Jump,Evelise Veiga (Long Jump)
Senior,23,GER,1812,None,,,Andreas,Male,0,,9206,362425,8732,343775,1,,Hofmann,11,$4080000,N,,9c7af4fc-8ce3-4393-abf2-3ad388194eb3,72,N,Ok,53,Javelin Throw,Andreas Hofmann (Javelin Throw)
Senior,23,KEN,3238,None,,,Margaret,Female,0,,18450000,18450000,18450000,18450000,1,,Chelimo Kipkemboi,15,$4080000,N,,,176,N,Ok,23,10000m,Margaret Chelimo Kipkemboi (10000m)
Senior,23,NED,7139,None,,,Jorinde,Female,0,,7022,276450,6475,254900,1,,van Klinken,24,$4080000,N,,,210,N,Ok,52,Discus Throw,Jorinde van Klinken (Discus Throw)
Senior,23,FRA,11265,None,,,Thibaut,Male,0,,582,22900,582,22900,1,,Collet,9,$4070000,N,,,41,N,Ok,42,Pole Vault,Thibaut Collet (Pole Vault)
Senior,23,NOR,3529,None,,,Sondre,Male,0,1,582,22900,582,22900,1,,Guttormsen,22,$4070000,N,,3529_1598260311363,41,N,Ok,42,Pole Vault,Sondre Guttormsen (Pole Vault)
Senior,23,ESP,926,None,,,Javier,Male,0,,7938,312500,7679,302300,1,,Cienfuegos,8,$4070000,N,,,54,N,Ok,51,Hammer Throw,Javier Cienfuegos (Hammer Throw)
Senior,23,MAR,9943,None,,,Hicham,Male,0,,7941700,7941700,7941700,7941700,1,,Akankam,30,$4060000,N,,,27,N,Ok,22,5000m,Hicham Akankam (5000m)
Senior,23,FIN,13218,None,,,Elisa,Female,0,,108930000,108930000,,,1,,Neuvonen,17,$4060000,N,,,1312,N,Ok,2234,35K Racewalk,Elisa Neuvonen (35K Racewalk)
Senior,23,USA,10889,None,,,Cooper,Male,0,,2148100,2148100,2148100,2148100,1,,Teare,45,$4060000,N,,,26,N,Ok,21,1500m,Cooper Teare (1500m)
Senior,23,CYP,1326,None,,,Milan,Male,0,1,132500,132500,133200,133200,1,,Trajkovic,10,$4050000,N,,1326_1518724245840,6,N,Ok,5,110m Hurdles,Milan Trajkovic (110m Hurdles)
Senior,23,FRA,941,None,,,Pascal,Male,0,1,129500,129500,134500,134500,1,,Martinot-Lagarde,16,$4050000,N,,941_1630582986513,6,N,Ok,5,110m Hurdles,Pascal Martinot-Lagarde (110m Hurdles)
Senior,23,POL,3488,None,,,Norbert,Male,0,1,229,9000,227,8925,1,,Kobielski,23,$4050000,N,,3488_1655283126798,39,N,Ok,40,High Jump,Norbert Kobielski (High Jump)
Senior,23,CAN,85078,None,,,Adam,Male,0,,7754,305275,7754,305275,1,,Keenan,4,$4050000,N,,,54,N,Ok,51,Hammer Throw,Adam Keenan (Hammer Throw)
Senior,23,CAN,52469,None,,,Crystal,Female,0,1,225000,225000,,,1,,Emmanuel,12,$4050000,N,,52469_1642023811444,154,N,Ok,2,200m,Crystal Emmanuel (200m)
Senior,23,KAZ,4275,None,,,Caroline,Female,0,,8675500,8675500,9056800,9056800,1,,Kipkirui,24,$4050000,N,,,175,N,Ok,22,5000m,Caroline Kipkirui (5000m)
Senior,23,GBR,4015,None,,,Neil,Male,0,1,2148500,2148500,2148500,2148500,1,,Gourley,19,$4050000,N,,4015_1598431106665,26,N,Ok,21,1500m,Neil Gourley (1500m)
Senior,23,ITA,7581,None,,,Gaia,Female,0,1,2419300,2419300,2419300,2419300,1,,Sabbatini,24,$4050000,N,,7581_1655282970370,174,N,Ok,21,1500m,Gaia Sabbatini (1500m)
Senior,23,NGR,44936,None,,,Udodi,Male,0,,200800,200800,200800,200800,1,,Onwuzurike,37,$4040000,N,,,2,N,Ok,2,200m,Udodi Onwuzurike (200m)
Senior,23,ERI,451,None,,,Yemane,Male,0,,4912200,4912200,5061700,5061700,1,,Haileselassie,12,$4040000,N,,,29,N,Ok,24,3000m Steeplechase,Yemane Haileselassie (3000m Steeplechase)
Senior,23,NOR,5776,None,,,Jacob,Male,0,,5016900,5016900,5016900,5016900,1,,Boutera,36,$4040000,N,,,29,N,Ok,24,3000m Steeplechase,Jacob Boutera (3000m Steeplechase)
Senior,23,USA,195,None,,,Keturah,Female,0,1,1492,58725,1479,58225,1,,Orji,28,$4040000,N,,195_1531995514260,189,N,Ok,43,Triple Jump,Keturah Orji (Triple Jump)
Senior,23,SWE,718,None,,,Fanny,Female,0,1,1934,76125,1922,75650,1,,Roos,25,$4040000,N,,718_1657007854539,190,N,Ok,50,Shot Put,Fanny Roos (Shot Put)
Senior,23,USA,20467,None,,,Wadeline,Female,0,1,496000,496000,508400,508400,1,,Jonathas,50,$4030000,N,,20467_1598260869575,155,N,Ok,3,400m,Wadeline Jonathas (400m)
Senior,23,AZE,2831,None,,,Hanna,Female,0,1,7529,296400,7323,288300,1,,Skydan,2,$4030000,N,,2831_1625475608898,201,N,Ok,51,Hammer Throw,Hanna Skydan (Hammer Throw)
Senior,23,USA,20532,None,,,Stephanie,Female,0,,109150000,109150000,109150000,109150000,1,,Casey,41,$4020000,N,,,1312,N,Ok,2234,35K Racewalk,Stephanie Casey (35K Racewalk)
Senior,23,ETH,46936,None,,,Bosena,Female,0,,18475500,18475500,18475500,18475500,1,,Mulatie,6,$4020000,N,,,176,N,Ok,23,10000m,Bosena Mulatie (10000m)
Senior,23,LTU,6265,None,,,Modesta Justė,Female,0,,504900,504900,504900,504900,1,,Morauskaitė,31,$4010000,N,,,155,N,Ok,3,400m,Modesta Justė Morauskaitė (400m)
Senior,23,ETH,11071,None,,,Girmawit,Female,0,,18477200,18477200,18477200,18477200,1,,Gebrzihair,4,$4010000,N,,,176,N,Ok,23,10000m,Girmawit Gebrzihair (10000m)
Senior,23,GRE,1708,None,,,Michail,Male,0,1,7772,305975,7730,304325,1,,Anastasakis,15,$4000000,N,,1708_1565515133371,54,N,Ok,51,Hammer Throw,Michail Anastasakis (Hammer Throw)
Senior,23,USA,5149,None,,,Alex,Male,0,,7832,308325,7702,303225,1,,Young,32,$4000000,N,,,54,N,Ok,51,Hammer Throw,Alex Young (Hammer Throw)
Senior,23,JAM,35543,None,,,Jevaughn,Male,0,,448700,448700,448700,448700,1,,Powell,25,$3990000,N,,,3,N,Ok,3,400m,Jevaughn Powell (400m)
Senior,23,ISR,2828,None,,,Haimro,Male,0,,76650000,76650000,76950000,76950000,1,,Almaya,33,$3990000,N,,,30,N,Ok,25,Marathon,Haimro Almaya (Marathon)
Senior,23,GAM,22328,None,,,Ebrahima,Male,0,,101500,101500,101500,101500,1,,Camara,27,$3980000,N,,,1,N,Ok,1,100m,Ebrahima Camara (100m)
Senior,23,ITA,19508,None,,,Chituru,Male,0,,101500,101500,101500,101500,1,,Ali,39,$3980000,N,,,1,N,Ok,1,100m,Chituru Ali (100m)
Senior,23,BOT,38085,None,,,Bayapo,Male,0,,448800,448800,448800,448800,1,,Ndori,10,$3980000,N,,,3,N,Ok,3,400m,Bayapo Ndori (400m)
Senior,23,BRN,1459,None,,,Birhanu,Male,0,1,16274900,16274900,,,1,,Balew,5,$3980000,N,,1459_1621864522762,28,N,Ok,23,10000m,Birhanu Balew (10000m)
Senior,23,JPN,13542,None,,,Kosei,Male,0,,4999600,4999600,5032900,5032900,1,,Yamaguchi,28,$3980000,N,,,29,N,Ok,24,3000m Steeplechase,Kosei Yamaguchi (3000m Steeplechase)
Senior,23,GRE,7652,None,,,Emmanouil,Male,0,1,581,22850,581,22850,1,,Karalis,16,$3980000,N,,7652_1654527157657,41,N,Ok,42,Pole Vault,Emmanouil Karalis (Pole Vault)
Senior,23,GER,6451,None,,,Oleg,Male,0,,581,22850,581,22850,1,,Zernikel,15,$3980000,N,,,41,N,Ok,42,Pole Vault,Oleg Zernikel (Pole Vault)
Senior,23,USA,4089,None,,,Karissa,Female,0,,18479900,18479900,18495600,18495600,1,,Schweizer,25,$3980000,N,,,176,N,Ok,23,10000m,Karissa Schweizer (10000m)
Senior,23,CHN,10754,None,,,Huiqin,Female,0,,470,18500,465,18300,1,,Xu,6,$3980000,N,,,188,N,Ok,42,Pole Vault,Huiqin Xu (Pole Vault)
Senior,23,ITA,20067,None,,,Larissa,Female,0,,691,27200,664,26125,1,,Iapichino,15,$3980000,N,,,187,N,Ok,41,Long Jump,Larissa Iapichino (Long Jump)
Senior,23,NZL,43794,None,,,Lauren,Female,0,,7461,293725,7334,288725,1,,Bruce,22,$3980000,N,,,201,N,Ok,51,Hammer Throw,Lauren Bruce (Hammer Throw)
Senior,23,GBR,252,None,,,Adam,Male,0,,199700,199700,201500,201500,1,,Gemili,23,$3970000,N,,03bd2f79-ee59-40a7-bf5a-f602507a0668,2,N,Ok,2,200m,Adam Gemili (200m)
Senior,23,JPN,85076,None,,,Ryoichi,Male,0,,228,8975,227,8925,1,,Akamatsu,17,$3970000,N,,,39,N,Ok,40,High Jump,Ryoichi Akamatsu (High Jump)
Senior,23,SLO,3779,None,,,Anita,Female,0,1,1203100,1203100,1203100,1203100,1,,Horvat,37,$3970000,N,,3779_1621859422537,173,N,Ok,20,800m,Anita Horvat (800m)
Senior,23,AUS,84956,None,,,Samantha,Female,0,,672,26450,672,26450,1,,Dale,2,$3970000,N,,,187,N,Ok,41,Long Jump,Samantha Dale (Long Jump)
Senior,23,USA,1362,None,,,Johnny,Male,0,1,2144900,2144900,2152900,2152900,1,,Gregorek,43,$3970000,N,,1362_1560630639804,26,N,Ok,21,1500m,Johnny Gregorek (1500m)
Senior,23,JAM,83680,None,,,Akeem,Male,0,,198100,198100,202200,202200,1,,Bloomfield,31,$3960000,N,,,2,N,Ok,2,200m,Akeem Bloomfield (200m)
Senior,23,JAM,74806,None,,,Nathon,Male,0,,441300,441300,452100,452100,1,,Allen,24,$3960000,N,,,3,N,Ok,3,400m,Nathon Allen (400m)
Senior,23,CHN,83171,None,,,Xie,Male,0,,131700,131700,133800,133800,1,,Wenjun,9,$3960000,N,,,6,N,Ok,5,110m Hurdles,Xie Wenjun (110m Hurdles)
Senior,23,FRA,19614,None,,,Yann,Male,0,,7734,304475,7734,304475,1,,Chaussinand,12,$3960000,N,,,54,N,Ok,51,Hammer Throw,Yann Chaussinand (Hammer Throw)
Senior,23,GBR,51706,None,,,Ellie,Female,0,1,1195400,1195400,1206600,1206600,1,,Baker,17,$3960000,N,,51706_1641549064960,173,N,Ok,20,800m,Ellie Baker (800m)
Senior,23,GER,2022,None,,,Christina,Female,0,1,1194100,1194100,1207300,1207300,1,,Hering,21,$3950000,N,,2022_1531996728315,173,N,Ok,20,800m,Christina Hering (800m)
Senior,23,EGY,22477,None,,,Bassant,Female,0,,110200,110200,110200,110200,1,,Hemida,13,$3940000,N,,,153,N,Ok,1,100m,Bassant Hemida (100m)
Senior,23,BAR,1445,None,,,Sada,Female,0,1,501100,501100,507400,507400,1,,Williams,3,$3940000,N,,1445_1630582611151,155,N,Ok,3,400m,Sada Williams (400m)
Senior,23,FRA,6621,None,,,Cyréna,Female,0,,127300,127300,127600,127600,1,,Samba-Mayela,14,$3940000,N,,,156,N,Ok,4,100m Hurdles,Cyréna Samba-Mayela (100m Hurdles)
Senior,23,CHN,84908,None,,,Zhenxia,Female,0,,52660000,52660000,52830000,52830000,1,,Ma,6,$3940000,N,,,185,N,Ok,32,20K Racewalk,Zhenxia Ma (20K Racewalk)
Senior,23,USA,9605,None,,,Alicia,Female,0,,18510900,18510900,18510900,18510900,1,,Monson,23,$3940000,N,,,176,N,Ok,23,10000m,Alicia Monson (10000m)
Senior,23,JPN,9853,None,,,Haruka,Female,0,,6600,259825,6393,251675,1,,Kitaguchi,19,$3940000,N,,,219,N,Ok,53,Javelin Throw,Haruka Kitaguchi (Javelin Throw)
Senior,23,ESP,7590,None,,,Ignacio,Male,0,1,2132700,2132700,2159400,2159400,1,,Fontes,13,$3940000,N,,7590_1581714520858,26,N,Ok,21,1500m,Ignacio Fontes (1500m)
Senior,23,BAH,66658,None,,,LaQuan,Male,0,,822,32350,822,32350,1,,Nairn,3,$3930000,N,,,40,N,Ok,41,Long Jump,LaQuan Nairn (Long Jump)
Senior,23,GUA,45123,None,,,Luis,Male,0,,7900900,7900900,7981300,7981300,1,,Grijalva,24,$3920000,N,,,27,N,Ok,22,5000m,Luis Grijalva (5000m)
Senior,23,USA,251,None,,,Chris,Male,0,,1721,67750,1721,67750,1,,Carter,28,$3920000,N,,fb70fff6-5a1d-4052-826b-360e0a51f6d3,42,N,Ok,43,Triple Jump,Chris Carter (Triple Jump)
Senior,23,CUB,8350,None,,,Roxana,Female,0,,497100,497100,509300,509300,1,,Gómez,12,$3920000,N,,,155,N,Ok,3,400m,Roxana Gómez (400m)
Senior,23,TUN,22538,None,,,Marwa,Female,0,,5635700,5635700,5635700,5635700,1,,Bouzayani,39,$3920000,N,,,177,N,Ok,24,3000m Steeplechase,Marwa Bouzayani (3000m Steeplechase)
Senior,23,JAM,1821,None,,,Adelle,Female,0,1,1195000,1195000,1207900,1207900,1,,Tracey,27,$3920000,N,,1821_1654525636021,173,N,Ok,20,800m,Adelle Tracey (800m)
Senior,23,GER,699,None,,,Maryse,Female,0,1,671,26400,671,26400,1,,Luzolo,12,$3920000,N,,699_1622716100513,187,N,Ok,41,Long Jump,Maryse Luzolo (Long Jump)
Senior,23,BEL,10103,None,,,Ruben,Male,0,,2151900,2151900,2151900,2151900,1,,Verheyden,7,$3920000,N,,,26,N,Ok,21,1500m,Ruben Verheyden (1500m)
Senior,23,RSA,9947,None,,,Zakhiti,Male,0,,449200,449200,449200,449200,1,,Nene,35,$3910000,N,,,3,N,Ok,3,400m,Zakhiti Nene (400m)
Senior,23,NOR,7239,None,,,Narve,Male,0,,7958200,7958200,7958200,7958200,1,,Nordås,33,$3910000,N,,,27,N,Ok,22,5000m,Narve Nordås (5000m)
Senior,23,CAN,42124,None,,,Jean-Simon,Male,0,1,5029500,5029500,5029500,5029500,1,,Desgagnés,7,$3910000,N,,42124_1624523674758,29,N,Ok,24,3000m Steeplechase,Jean-Simon Desgagnés (3000m Steeplechase)
Senior,23,ESP,6354,None,,,Diego,Male,0,,47380000,47380000,48000000,48000000,1,,García Carrera,17,$3910000,N,,,37,N,Ok,32,20K Racewalk,Diego García Carrera (20K Racewalk)
Senior,23,MEX,84917,None,,,Aura,Female,0,,109710000,109710000,109710000,109710000,1,,Morales,27,$3910000,N,,,1312,N,Ok,2234,35K Racewalk,Aura Morales (35K Racewalk)
Senior,23,SUI,6286,None,,,Lore,Female,0,1,1185000,1185000,1212500,1212500,1,,Hoffmann,40,$3910000,N,,6286_1538995253111,173,N,Ok,20,800m,Lore Hoffmann (800m)
Senior,23,JAM,1821,None,,,Adelle,Female,0,1,2425500,2425500,2425500,2425500,1,,Tracey,26,$3910000,N,,1821_1654525636021,174,N,Ok,21,1500m,Adelle Tracey (1500m)
Senior,23,CUB,209,None,,,Maykel,Male,0,,839,33025,814,32025,1,,Massó,8,$3900000,N,,,40,N,Ok,41,Long Jump,Maykel Massó (Long Jump)
Senior,23,ESP,2748,None,,,Eusebio,Male,0,,837,32950,815,32075,1,,Cáceres,11,$3900000,N,,33b3daa9-065d-469e-98fd-313d8e2e38a7,40,N,Ok,41,Long Jump,Eusebio Cáceres (Long Jump)
Senior,23,POL,555,None,,,Artur,Male,0,,93820000,93820000,93820000,93820000,1,,Brzozowski,43,$3900000,N,,,1314,N,Ok,2234,35K Racewalk,Artur Brzozowski (35K Racewalk)
Senior,23,BEN,1545,None,,,Noélie,Female,0,1,1191200,1191200,1210100,1210100,1,,Yarigo,6,$3900000,N,,1545_1643220554123,173,N,Ok,20,800m,Noélie Yarigo (800m)
Senior,23,KEN,6115,None,,,Charles,Male,0,,2103000,2103000,2173500,2173500,1,,Simotwo,27,$3900000,N,,,26,N,Ok,21,1500m,Charles Simotwo (1500m)
Senior,23,RWA,85062,None,,,Yves,Male,0,,7960000,7960000,7960000,7960000,1,,Nimubona,38,$3890000,N,,,27,N,Ok,22,5000m,Yves Nimubona (5000m)
Senior,23,DJI,283,None,,,Mohamed,Male,0,,5021700,5021700,5034400,5034400,1,,Ibrahim,11,$3890000,N,,,29,N,Ok,24,3000m Steeplechase,Mohamed Ibrahim (3000m Steeplechase)
Senior,23,GBR,46268,None,,,Joel,Male,0,,227,8925,227,8925,1,,Clarke-Khan,11,$3890000,N,,,39,N,Ok,40,High Jump,Joel Clarke-Khan (High Jump)
Senior,23,TUR,7660,None,,,Ersu,Male,0,,580,22825,580,22825,1,,Şaşma,29,$3890000,N,,,41,N,Ok,42,Pole Vault,Ersu Şaşma (Pole Vault)
Senior,23,USA,9593,None,,,Weini,Female,0,,8970700,8970700,8970700,8970700,1,,Kelati Frezghi,38,$3890000,N,,,175,N,Ok,22,5000m,Weini Kelati Frezghi (5000m)
Senior,23,KEN,10135,None,,,Edinah,Female,0,,2426600,2426600,2426600,2426600,1,,Jebitok,30,$3890000,N,,,174,N,Ok,21,1500m,Edinah Jebitok (1500m)
Senior,23,POL,2683,None,,,Sofia,Female,0,1,2397000,2397000,2439300,2439300,1,,Ennaoui,37,$3890000,N,,2683_1654527809371,174,N,Ok,21,1500m,Sofia Ennaoui (1500m)
Senior,23,FRA,1102,None,,,Hassan,Male,0,,76990000,76990000,76990000,76990000,1,,Chahdi,29,$3880000,N,,,30,N,Ok,25,Marathon,Hassan Chahdi (Marathon)
Senior,23,JAM,9550,None,,,Natalliah,Female,0,,225500,225500,225700,225700,1,,Whyte,34,$3880000,N,,,154,N,Ok,2,200m,Natalliah Whyte (200m)
Senior,23,GBR,6112,None,,,Jessica,Female,0,,8971900,8971900,8971900,8971900,1,,Judd,13,$3880000,N,,,175,N,Ok,22,5000m,Jessica Judd (5000m)
Senior,23,UKR,1311,None,,,Yuliya,Female,0,1,202,7950,195,7675,1,,Levchenko,25,$3880000,N,,1311_1630580117319,186,N,Ok,40,High Jump,Yuliya Levchenko (High Jump)
Senior,23,GBR,1734,None,,,Jazmin,Female,0,1,690,27150,662,26050,1,,Sawyers,9,$3880000,N,,1734_1653395835183,187,N,Ok,41,Long Jump,Jazmin Sawyers (Long Jump)
Senior,23,CHN,316,None,,,Bin,Female,0,,6600,259825,6600,259825,1,,Feng,6,$3880000,N,,,210,N,Ok,52,Discus Throw,Bin Feng (Discus Throw)
Senior,23,ROU,78758,None,,,Bianca Florentina,Female,0,,7418,292025,7315,287975,1,,Ghelber,25,$3880000,N,,,201,N,Ok,51,Hammer Throw,Bianca Florentina Ghelber (Hammer Throw)
Senior,23,IRL,19637,None,,,David,Male,0,,47840000,47840000,47840000,47840000,1,,Kenny,25,$3870000,N,,,37,N,Ok,32,20K Racewalk,David Kenny (20K Racewalk)
Senior,23,KEN,3238,None,,,Margaret,Female,0,,8671200,8671200,9103400,9103400,1,,Chelimo Kipkemboi,26,$3870000,N,,,175,N,Ok,22,5000m,Margaret Chelimo Kipkemboi (5000m)
Senior,23,SWE,2863,None,,,Lisa,Female,0,,465,18300,465,18300,1,,Gunnarsson,25,$3870000,N,,d03d245f-ca0e-4482-96cd-d9c70dd92937,188,N,Ok,42,Pole Vault,Lisa Gunnarsson (Pole Vault)
Senior,23,NZL,10155,None,,,Olivia,Female,0,,465,18300,465,18300,1,,McTaggart,22,$3870000,N,,,188,N,Ok,42,Pole Vault,Olivia McTaggart (Pole Vault)
Senior,23,CAN,84657,None,,,Charles,Male,0,,2142300,2142300,2158000,2158000,1,,Philibert-Thiboutot,10,$3870000,N,,,26,N,Ok,21,1500m,Charles Philibert-Thiboutot (1500m)
Senior,23,NZL,22327,None,,,Edward,Male,0,,101200,101200,101900,101900,1,,Osei-Nketia,58,$3860000,N,,,1,N,Ok,1,100m,Edward Osei-Nketia (100m)
Senior,23,ESP,3091,None,,,Álvaro,Male,0,,47540000,47540000,47980000,47980000,1,,Martín,18,$3860000,N,,,37,N,Ok,32,20K Racewalk,Álvaro Martín (20K Racewalk)
Senior,23,AUS,41453,None,,,Christopher,Male,0,,821,32300,821,32300,1,,Mitrevski,2,$3860000,N,,,40,N,Ok,41,Long Jump,Christopher Mitrevski (Long Jump)
Senior,23,IND,85104,None,,,Abdulla Aboobacker,Male,0,,1719,67675,1719,67675,1,,Narangolintevida,19,$3860000,N,,,42,N,Ok,43,Triple Jump,Abdulla Aboobacker Narangolintevida (Triple Jump)
Senior,23,ETH,22535,None,,,Zerfe,Female,0,,5564100,5564100,5677500,5677500,1,,Wondemagegn,19,$3860000,N,,,177,N,Ok,24,3000m Steeplechase,Zerfe Wondemagegn (3000m Steeplechase)
